word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
decarboxylated,VVI,RSSB,𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑦𐑤𐑱𐑑𐑩𐑛,diːkɑːRbɒksɪleɪtəd,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑵𐑤𐑧𐑱𐑑𐑩𐑛
decarboxylation,NN1,RSSB,𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑦𐑤𐑱𐑖𐑩𐑯,diːkɑːRbɒksɪleɪʃən,,,,,,wordnet,new,89,shave_says:𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑵𐑤𐑧𐑱𐑖𐑩𐑯
decarboxylation,NN1,RSSB,𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑦𐑤𐑱𐑖𐑩𐑯,diːkɑːRbɒksɪleɪʃən,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑵𐑤𐑧𐑱𐑖𐑩𐑯
decarboxylative,AJ0,RSSB,𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑦𐑤𐑩𐑑𐑦𐑝,diːkɑːRbɒksɪlətɪv,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑸𐑚𐑪𐑒𐑕𐑵𐑤𐑧𐑩𐑑𐑦𐑝
decarburization,NN1,RSSB,𐑛𐑰𐑒𐑸𐑚𐑘𐑼𐑲𐑟𐑱𐑖𐑩𐑯,diːkɑːRbjəraɪzeɪʃən,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑸𐑚𐑼𐑲𐑟𐑱𐑖𐑩𐑯
decarcerate,VVI,RRP,𐑛𐑰𐑒𐑸𐑕𐑼𐑱𐑑,diːkɑːRsəreɪt,,,,,,wiktionary,new,97,shave_agrees
decarceration,NN1,RRP,𐑛𐑰𐑒𐑸𐑕𐑼𐑱𐑖𐑩𐑯,diːkɑːRsəreɪʃən,,,,,,wiktionary,new,97,shave_agrees
decasecond,NN1,RSSB,𐑛𐑧𐑒𐑩𐑕𐑧𐑒𐑩𐑯𐑛,ˈdekəsekənd,,,,,,wiktionary,new,97,shave_agrees
decastyle,NN1,RSSB,𐑛𐑧𐑒𐑩𐑕𐑑𐑲𐑩𐑤,dekəˈstaɪəl,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑒𐑩𐑕𐑑𐑲𐑤
decasulfide,NN1,RSSB,𐑛𐑧𐑒𐑩𐑕𐑳𐑤𐑓𐑲𐑛,dekəˈsʌlfaɪd,,,,,,wiktionary,new,97,shave_agrees
decasulfide,NN1,RSSB,𐑛𐑧𐑒𐑩𐑕𐑫𐑤𐑓𐑲𐑛,dekəˈsʊlfaɪd,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑒𐑩𐑕𐑳𐑤𐑓𐑲𐑛
decatenation,NN1,RSSB,𐑛𐑰𐑒𐑨𐑑𐑩𐑯𐑱𐑖𐑩𐑯,diːkætəˈneɪʃən,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑨𐑑𐑦𐑯𐑱𐑖𐑩𐑯
decatenatory,AJ0,RSSB,𐑛𐑰𐑒𐑨𐑑𐑩𐑯𐑩𐑑𐑮𐑦,diːkætənətri,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑨𐑑𐑦𐑯𐑩𐑑𐑼𐑦
decatetraene,NN1,RSSB,𐑛𐑧𐑒𐑩𐑑𐑧𐑑𐑮𐑩𐑰𐑯,dekətetrəiːn,,,,,,wiktionary,new,89,shave_says:decatetraene
decathlete,NN1,GenAm,𐑛𐑦-𐑒𐑨𐑑𐑣-𐑤ē𐑑,di-ˈkath-ˌlēt,,,,,,wiktionary,new,1,unknown_chars:ē; shave_says:𐑛𐑧𐑒𐑩𐑔𐑤𐑰𐑑
decathlete,NN1,RSSB,𐑛𐑰𐑒𐑨𐑔𐑤𐑰𐑑,diːˈkæθliːt,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑒𐑩𐑔𐑤𐑰𐑑
decathlon,NN1,RSSB,𐑛𐑦𐑒𐑨𐑔𐑤𐑪𐑯,dɪˈkæθlɒn,,,,,,wiktionary,new,97,shave_agrees
decathlon,NN1,RSSB,𐑛𐑰𐑒𐑨𐑔𐑤𐑪𐑯,diːˈkæθlɒn,,,,,,wordnet,new,89,shave_says:𐑛𐑦𐑒𐑨𐑔𐑤𐑪𐑯
decathlon,NN1,RSSB,𐑛𐑰𐑒𐑨𐑔𐑤𐑪𐑯,diːˈkæθlɒn,,,,,,wiktionary,new,89,shave_says:𐑛𐑦𐑒𐑨𐑔𐑤𐑪𐑯
decavanadate,NN1,RSSB,𐑛𐑧𐑒𐑩𐑝𐑨𐑯𐑩𐑛𐑱𐑑,dekəˈvænədeɪt,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑒𐑩𐑝𐑩𐑯𐑱𐑛𐑱𐑑
Deccan,NP0,RSSB,𐑛𐑧𐑒𐑩𐑯,ˈdekən,,,,,,wiktionary,new,89,shave_says:𐑛𐑦𐑕𐑧𐑥𐑚𐑼𐑟
deceased,AJ0,GenAm,𐑛𐑦𐑕𐑦𐑕𐑑,diˈsist,,,,,,wordnet,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑕𐑑
deceased,AJ0,GenAm,𐑛𐑦𐑕𐑦𐑕𐑑,diˈsist,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑕𐑑
deceased,AJ0,GenAm,𐑛𐑦𐑕𐑦𐑕𐑑,dɪˈsist,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑕𐑑
deceased,NN1,GenAm,𐑛𐑦𐑕𐑦𐑕𐑑,diˈsist,,,,,,wordnet,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑕𐑑
deceased,NN1,GenAm,𐑛𐑦𐑕𐑦𐑕𐑑,diˈsist,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑕𐑑
deceased,NN1,GenAm,𐑛𐑦𐑕𐑦𐑕𐑑,dɪˈsist,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑕𐑑
decedent,AJ0,GenAm,𐑛𐑦𐑕𐑦𐑛𐑩𐑯𐑑,dɪˈsidənt,,,,,,wiktionary,new,89,shave_says:𐑛𐑦𐑕𐑰𐑛𐑩𐑯𐑑
decedent,AJ0,RSSB,𐑛𐑦𐑕𐑰𐑛𐑩𐑯𐑑,dɪˈsiːdənt,,,,,,wiktionary,new,97,shave_agrees
decedent,NN1,GenAm,𐑛𐑦𐑕𐑦𐑛𐑩𐑯𐑑,dɪˈsidənt,,,,,,wordnet,new,89,shave_says:𐑛𐑦𐑕𐑰𐑛𐑩𐑯𐑑
decedent,NN1,GenAm,𐑛𐑦𐑕𐑦𐑛𐑩𐑯𐑑,dɪˈsidənt,,,,,,wiktionary,new,89,shave_says:𐑛𐑦𐑕𐑰𐑛𐑩𐑯𐑑
decedent,NN1,RSSB,𐑛𐑦𐑕𐑰𐑛𐑩𐑯𐑑,dɪˈsiːdənt,,,,,,wordnet,new,97,shave_agrees
decedent,NN1,RSSB,𐑛𐑦𐑕𐑰𐑛𐑩𐑯𐑑,dɪˈsiːdənt,,,,,,wiktionary,new,97,shave_agrees
deceitful,AJ0,RSSB,𐑛𐑦𐑕𐑰𐑑𐑓𐑫𐑤,dɪˈsiːtfʊl,,,,,,wordnet,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑑𐑓𐑩𐑤
deceitful,AJ0,RSSB,𐑛𐑦𐑕𐑰𐑑𐑓𐑫𐑤,dɪˈsiːtfʊl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑑𐑓𐑩𐑤
deceitfully,AV0,RSSB,𐑛𐑦𐑕𐑰𐑑𐑓𐑤𐑦,dɪˈsiːtfli,,,,,,wordnet,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑑𐑓𐑩𐑤𐑦
deceitless,AJ0,RSSB,𐑛𐑦𐑕𐑰𐑑𐑤𐑩𐑕,dɪˈsiːtləs,,,,,,wiktionary,new,97,shave_agrees
deceiver,NN1,GenAm,𐑛𐑦𐑕𐑦𐑝𐑼,dɪˈsivəR,,,,,,wordnet,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑝𐑼
deceiver,NN1,GenAm,𐑛𐑦𐑕𐑦𐑝𐑼,dɪˈsivəR,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑰𐑝𐑼
decel,NN1,GenAm,𐑛𐑦𐑕𐑧𐑤,ˈdisel,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑧𐑤
decel,NN1,RSSB,𐑛𐑰𐑕𐑧𐑤,ˈdiːsel,,,,,,wiktionary,new,97,shave_agrees
deceleration,NN1,GenAm,𐑛𐑦𐑕𐑧𐑤𐑼𐑱𐑖𐑩𐑯,dɪˌseləˈreɪʃən,,,,,,wordnet,supplement,89,shave_says:𐑛𐑰𐑕𐑧𐑤𐑼𐑱𐑖𐑩𐑯
deceleration,NN1,GenAm,𐑛𐑦𐑕𐑧𐑤𐑼𐑱𐑖𐑩𐑯,dɪˌseləˈreɪʃən,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑰𐑕𐑧𐑤𐑼𐑱𐑖𐑩𐑯
decelerator,NN1,RSSB,𐑛𐑰𐑕𐑧𐑤𐑼𐑱𐑑𐑼,diːseləreɪtər,,,,,,wiktionary,new,97,shave_agrees
decellularization,NN1,RSSB,𐑛𐑰𐑕𐑧𐑤𐑘𐑩𐑤𐑼𐑲𐑟𐑱𐑖𐑩𐑯,diːseljələraɪzeɪʃən,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑧𐑤𐑿𐑤𐑼𐑲𐑟𐑱𐑖𐑩𐑯
decellularize,VVI,RSSB,𐑛𐑰𐑕𐑧𐑤𐑘𐑩𐑤𐑼𐑲𐑟,diːseljələraɪz,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑧𐑤𐑿𐑤𐑼𐑲𐑟
decemvir,NN1,RRP,𐑛𐑦𐑕𐑧𐑥𐑝𐑼,dɪsemvəR,,,,,,wiktionary,new,89,shave_says:decemvir
decenary,AJ0,RSSB,𐑛𐑦𐑕𐑧𐑯𐑼𐑦,dɪsenəri,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑰𐑯𐑼𐑦
decenary,NN1,RSSB,𐑛𐑦𐑕𐑧𐑯𐑼𐑦,dɪsenəri,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑰𐑯𐑼𐑦
decennary,AJ0,RSSB,𐑛𐑦𐑕𐑧𐑯𐑼𐑦,dɪsenəri,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑧𐑯𐑼𐑦
decennary,NN1,RSSB,𐑛𐑦𐑕𐑧𐑯𐑼𐑦,dɪsenəri,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑧𐑯𐑼𐑦
decennially,AV0,RSSB,𐑛𐑦𐑕𐑧𐑯𐑾𐑤𐑦,dɪˈsenɪəli,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑧𐑯𐑾𐑤𐑦
decennium,NN1,RSSB,𐑛𐑦𐑕𐑧𐑯𐑾𐑥,dɪˈsenɪəm,,,,,,wordnet,new,89,shave_says:𐑛𐑧𐑕𐑧𐑯𐑾𐑥
decennium,NN1,RSSB,𐑛𐑦𐑕𐑧𐑯𐑾𐑥,dɪˈsenɪəm,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑧𐑯𐑾𐑥
decentralism,NN1,RSSB,𐑛𐑰𐑕𐑧𐑯𐑑𐑮𐑩𐑤𐑦𐑟𐑩𐑥,diːsentrəlɪzəm,,,,,,wiktionary,new,97,shave_agrees
decentralist,NN1,RSSB,𐑛𐑰𐑕𐑧𐑯𐑑𐑮𐑩𐑤𐑦𐑕𐑑,diːsentrəlɪst,,,,,,wiktionary,new,97,shave_agrees
decentralize,VVI,GenAm,𐑛𐑦𐑕𐑧𐑯𐑑𐑮𐑩𐑤𐑲𐑟,diˈsentrəˌlaɪz,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑰𐑕𐑧𐑯𐑑𐑮𐑩𐑤𐑲𐑟
decentration,NN1,RSSB,𐑛𐑰𐑕𐑧𐑯𐑑𐑮𐑱𐑖𐑩𐑯,diːsentreɪʃən,,,,,,wordnet,new,97,shave_agrees
decentration,NN1,RSSB,𐑛𐑰𐑕𐑧𐑯𐑑𐑮𐑱𐑖𐑩𐑯,diːsentreɪʃən,,,,,,wiktionary,new,97,shave_agrees
decentre,VVI,RSSB,𐑛𐑰𐑕𐑧𐑯𐑑𐑼,diːsentər,,,,,,wiktionary,new,97,shave_agrees
decenylene,NN1,RSSB,𐑛𐑰𐑕𐑧𐑯𐑦𐑤𐑰𐑯,diːˈsenɪliːn,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑰𐑯𐑦𐑤𐑰𐑯
deceptivity,NN1,RSSB,𐑛𐑦𐑕𐑧𐑐𐑑𐑦𐑝𐑦𐑑𐑦,dɪsepˈtɪvɪti,,,,,,wiktionary,new,97,shave_agrees
decerebrate,AJ0,RSSB,𐑛𐑦𐑕𐑧𐑮𐑩𐑚𐑮𐑩𐑑,dɪserəbrət,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑧𐑮𐑦𐑚𐑮𐑱𐑑
decerebrate,VVI,RSSB,𐑛𐑦𐑕𐑧𐑮𐑩𐑚𐑮𐑩𐑑,dɪserəbrət,,,,,,wordnet,new,89,shave_says:𐑛𐑰𐑕𐑧𐑮𐑦𐑚𐑮𐑱𐑑
decerebrate,VVI,RSSB,𐑛𐑦𐑕𐑧𐑮𐑩𐑚𐑮𐑩𐑑,dɪserəbrət,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑧𐑮𐑦𐑚𐑮𐑱𐑑
decern,VVI,RRP,𐑛𐑦𐑕𐑻𐑯,dɪˈsɜːRn,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑻𐑯
decerpt,AJ0,RSSB,𐑛𐑦𐑕𐑻𐑐𐑑,dɪsɜːRpt,,,,,,wiktionary,new,89,shave_says:decerpt
decerption,NN1,RSSB,𐑛𐑦𐑕𐑻𐑐𐑖𐑩𐑯,dɪsɜːRpʃən,,,,,,wiktionary,new,89,shave_says:decerption
decertification,NN1,RSSB,𐑛𐑰𐑕𐑻𐑑𐑦𐑓𐑦𐑒𐑱𐑖𐑩𐑯,diːsɜːRtɪfɪkeɪʃən,,,,,,wiktionary,new,97,shave_agrees
decertify,VVI,RSSB,𐑛𐑰𐑕𐑻𐑑𐑦𐑓𐑲,diːsɜːRtɪfaɪ,,,,,,wordnet,new,97,shave_agrees
decertify,VVI,RSSB,𐑛𐑰𐑕𐑻𐑑𐑦𐑓𐑲,diːsɜːRtɪfaɪ,,,,,,wiktionary,new,97,shave_agrees
decession,NN1,RSSB,𐑛𐑦𐑕𐑧𐑖𐑩𐑯,dɪˈseʃən,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑕𐑧𐑖𐑩𐑯
dechanneling,NN1,RSSB,𐑛𐑰𐑗𐑨𐑯𐑩𐑤𐑦𐑙𐑜,diːˈtʃænəlɪŋɡ,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑨𐑯𐑩𐑤𐑦𐑙
decharm,VVI,RSSB,𐑛𐑰𐑗𐑸𐑥,diːtʃɑːRm,,,,,,wiktionary,new,97,shave_agrees
decharter,NN1,GenAm,𐑛𐑦𐑗𐑸𐑑𐑼,ˌdiˈtʃɑːRtər,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑸𐑑𐑼
decharter,NN1,RSSB,𐑛𐑰𐑗𐑸𐑑𐑼,diːtʃɑːRtəR,,,,,,wiktionary,new,97,shave_agrees
decharter,VVI,GenAm,𐑛𐑦𐑗𐑸𐑑𐑼,ˌdiˈtʃɑːRtər,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑸𐑑𐑼
decharter,VVI,RSSB,𐑛𐑰𐑗𐑸𐑑𐑼,diːtʃɑːRtəR,,,,,,wiktionary,new,97,shave_agrees
dechlorane,NN1,RSSB,𐑛𐑦𐑒𐑤𐑪𐑮𐑱𐑯,dɪˈklɒreɪn,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑤𐑼𐑱𐑯
dechlorinate,VVI,RSSB,𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑑,diːklɔːrɪneɪt,,,,,,wordnet,new,97,shave_agrees
dechlorinate,VVI,RSSB,𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑑,diːklɔːrɪneɪt,,,,,,wiktionary,new,97,shave_agrees
dechlorinating,AJ0,RSSB,𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑑𐑦𐑙𐑜,diːklɔːrɪneɪtɪŋɡ,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑑𐑦𐑙
dechlorinating,VVI,RSSB,𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑑𐑦𐑙𐑜,diːklɔːrɪneɪtɪŋɡ,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑑𐑦𐑙
dechlorination,NN1,RSSB,𐑛𐑰𐑒𐑤𐑹𐑦𐑯𐑱𐑖𐑩𐑯,diːklɔːrɪneɪʃən,,,,,,wiktionary,new,97,shave_agrees
dechristianization,NN1,RSSB,𐑛𐑰𐑒𐑮𐑦𐑗𐑩𐑯𐑳𐑦𐑟𐑱𐑖𐑩𐑯,diːkrɪtʃənʌɪzeɪʃən,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑒𐑮𐑲𐑕𐑑𐑾𐑯𐑲𐑟𐑱𐑖𐑩𐑯
dechticaetiative,AJ0,GenAm,𐑛𐑧𐑒𐑑𐑦𐑒𐑦𐑖𐑾𐑑𐑦𐑝,ˌdektɪkˈiʃiətɪv,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑑𐑦𐑒𐑩𐑩𐑖𐑩𐑑𐑦𐑝
dechticaetiative,AJ0,RSSB,𐑛𐑧𐑒𐑑𐑦𐑒𐑰𐑖𐑰𐑩𐑑𐑦𐑝,ˌdektɪkˈiːʃiːətɪv,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑑𐑦𐑒𐑩𐑩𐑖𐑩𐑑𐑦𐑝
deciamp,NN1,RSSB,𐑛𐑧𐑕𐑦𐑨𐑥𐑐,ˈdesiæmp,,,,,,wiktionary,new,89,shave_says:𐑛𐑰𐑗𐑭𐑥𐑐
deciampere,NN1,RSSB,𐑛𐑧𐑕𐑦𐑨𐑥𐑐𐑽,desiæmpɪər,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑦𐑨𐑥𐑐𐑺
deciban,NN1,RSSB,𐑛𐑧𐑕𐑦𐑚𐑨𐑯,ˈdesibæn,,,,,,wordnet,new,97,shave_agrees
deciban,NN1,RSSB,𐑛𐑧𐑕𐑦𐑚𐑨𐑯,ˈdesibæn,,,,,,wiktionary,new,97,shave_agrees
decibel,NN1,GenAm,𐑛𐑧𐑕𐑦𐑚𐑩𐑤,ˈdesɪbəl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑚𐑧𐑤
decidability,NN1,RSSB,𐑛𐑦𐑕𐑲𐑛𐑩𐑚𐑦𐑤𐑦𐑑𐑦,dɪˌsaɪdəˈbɪlɪti,,,,,,wiktionary,new,97,shave_agrees
decidable,AJ0,RSSB,𐑛𐑦𐑕𐑲𐑛𐑩𐑚𐑩𐑤,dɪˈsaɪdəbəl,,,,,,wiktionary,new,97,shave_agrees
decidedness,NN1,RSSB,𐑛𐑦𐑕𐑲𐑛𐑩𐑛𐑯𐑩𐑕,dɪˈsaɪdədnəs,,,,,,wiktionary,new,97,shave_agrees
decidua,NN1,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼,dɪˈsɪdʒʊə,,,,,,wordnet,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑩
decidua,NN1,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼,dɪˈsɪdʒʊə,,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑩
decidual,AJ0,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑤,dɪˈsɪdʒʊəl,,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑤; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑩𐑤
deciduate,AJ0,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑑,dɪˈsɪdʒʊət,,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑑; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑱𐑑
deciduate,NN1,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑑,dɪˈsɪdʒʊət,,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑑; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑱𐑑
deciduate,VVI,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑑,dɪˈsɪdʒʊət,,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑑; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑱𐑑
deciduity,NN1,RSSB,𐑛𐑧𐑕𐑦𐑡𐑵𐑦𐑑𐑦,desɪˈdʒuːɪti,,,,,,wiktionary,new,89,shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑦𐑑𐑦
deciduosity,NN1,RSSB,𐑛𐑧𐑕𐑦𐑡𐑫𐑪𐑕𐑦𐑑𐑦,desɪdʒʊˈɒsɪti,,,,,,wiktionary,new,89,shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑪𐑕𐑦𐑑𐑦
deciduous,AJ0,GenAm,𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑕,dɪˈsɪdʒuəs,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑦𐑕𐑦𐑛𐑘𐑫𐑩𐑕
deciduous,AJ0,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑕,dɪˈsɪdʒʊəs,,,,,,wordnet,supplement,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑕; shave_says:𐑛𐑦𐑕𐑦𐑛𐑘𐑫𐑩𐑕
deciduous,AJ0,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑕,dɪˈsɪdʒʊəs,,,,,,wiktionary,supplement,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑕; shave_says:𐑛𐑦𐑕𐑦𐑛𐑘𐑫𐑩𐑕
deciduousness,NN1,RSSB,𐑛𐑦𐑕𐑦𐑡𐑫𐑼𐑕𐑯𐑩𐑕,dɪˈsɪdʒʊəsnəs,,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑦𐑕𐑦𐑡𐑫𐑩𐑕𐑯𐑩𐑕; shave_says:𐑛𐑦𐑕𐑦𐑛𐑿𐑩𐑕𐑯𐑩𐑕
decigrade,NN1,RSSB,𐑛𐑧𐑕𐑦𐑜𐑮𐑱𐑛,ˈdesɪɡreɪd,,,,,,wiktionary,new,97,shave_agrees
decigram,NN1,RSSB,𐑛𐑧𐑕𐑦𐑜𐑮𐑨𐑥,ˈdesɪɡræm,,,,,,wordnet,new,97,shave_agrees
decigram,NN1,RSSB,𐑛𐑧𐑕𐑦𐑜𐑮𐑨𐑥,ˈdesɪɡræm,,,,,,wiktionary,new,97,shave_agrees
decile,NN1,GenAm,𐑛𐑧𐑕𐑩𐑤,ˈdesəl,,,,,,wordnet,new,89,shave_says:𐑛𐑧𐑕𐑲𐑤
decile,NN1,GenAm,𐑛𐑧𐑕𐑩𐑤,ˈdesəl,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑲𐑤
decile,NN1,RRP,𐑛𐑧𐑕𐑲𐑤,ˈdesaɪl,,,,,,wiktionary,new,97,shave_agrees
decile,NN1,RSSB,𐑛𐑰𐑕𐑲𐑤,ˈdiːsaɪl,,,,,,wiktionary,new,89,shave_says:𐑛𐑧𐑕𐑲𐑤
decilitre,NN1,RSSB,𐑛𐑧𐑕𐑦𐑤𐑰𐑑𐑼,desɪliːtəR,,,,,,wordnet,new,97,shave_agrees
decilitre,NN1,RSSB,𐑛𐑧𐑕𐑦𐑤𐑰𐑑𐑼,desɪliːtər,,,,,,wiktionary,new,97,shave_agrees
Decima,NP0,RSSB,𐑛𐑧𐑕𐑦𐑥𐑩,ˈdesɪmə,keep,,,,,wiktionary,new,5,ml_disagrees:𐑛𐑧𐑕𐑩𐑥𐑩; shave_agrees
decimal,AJ0,GenAm,𐑛𐑧𐑕𐑩𐑥𐑩𐑤,ˈdesəməl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑩𐑤
decimal,AJ0,GenAm,𐑛𐑧𐑕𐑥𐑩𐑤,ˈdesməl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑩𐑤
decimal,NN1,GenAm,𐑛𐑧𐑕𐑩𐑥𐑩𐑤,ˈdesəməl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑩𐑤
decimal,NN1,GenAm,𐑛𐑧𐑕𐑥𐑩𐑤,ˈdesməl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑩𐑤
decimal,VVI,GenAm,𐑛𐑧𐑕𐑩𐑥𐑩𐑤,ˈdesəməl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑩𐑤
decimal,VVI,GenAm,𐑛𐑧𐑕𐑥𐑩𐑤,ˈdesməl,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑩𐑤
decimalism,NN1,RSSB,𐑛𐑧𐑕𐑦𐑥𐑩𐑤𐑦𐑟𐑩𐑥,ˈdesɪməlɪzəm,keep,,,,,wiktionary,new,95,ml_disagrees:𐑛𐑧𐑕𐑩𐑥𐑩𐑤𐑦𐑟𐑩𐑥; shave_agrees
decimally,AV0,RSSB,𐑛𐑧𐑕𐑦𐑥𐑩𐑤𐑦,ˈdesɪməli,keep,,,,,wiktionary,new,95,ml_disagrees:𐑛𐑧𐑕𐑩𐑥𐑩𐑤𐑦; shave_agrees
decimate,NN1,GenAm,𐑛𐑧𐑕𐑩𐑥𐑱𐑑,ˈdesəmeɪt,,,,,,wiktionary,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑱𐑑
decimate,VVI,GenAm,𐑛𐑧𐑕𐑩𐑥𐑱𐑑,ˈdesəmeɪt,,,,,,wordnet,supplement,89,shave_says:𐑛𐑧𐑕𐑦𐑥𐑱𐑑
